40665033,15.00,0.00,0.00,4.98,0,0
40693015,15.00,0.66,0.00,4.90,76,64
40721027,15.00,2.09,1.64,4.93,78,65
40749006,15.00,3.83,3.47,4.96,77,65
40777016,15.00,5.56,5.37,4.97,77,65
40804995,15.00,7.07,7.07,4.98,76,64
40833004,15.00,8.37,8.49,4.98,76,64
40860983,15.00,9.54,9.73,4.98,76,64
40888992,15.00,10.41,10.66,4.98,76,64
40916971,15.00,11.24,11.53,4.97,76,64
40944980,15.00,11.86,12.22,4.96,76,64
40972959,15.00,12.71,12.82,4.97,77,65
41000968,15.00,13.03,13.27,4.98,76,64
41028947,15.00,13.26,13.65,4.96,76,64
41056957,15.00,13.47,13.95,4.95,77,64
41084935,15.00,13.66,14.19,4.96,77,65
41112945,15.00,13.82,14.38,4.95,77,65
41140923,15.00,13.94,14.54,4.96,77,65
41168933,15.00,14.04,14.70,4.95,77,65
41196942,15.00,14.11,14.85,4.95,77,65
41224921,15.00,14.18,14.96,4.95,77,65
41252900,15.00,14.27,15.07,4.96,77,65
41280909,15.00,14.29,15.13,4.96,77,65
41308918,15.00,14.92,15.22,4.95,77,65
41336897,15.00,14.68,15.28,4.97,77,65
41364906,15.00,14.53,15.37,4.96,76,64
41392885,15.00,14.47,15.38,4.96,77,65
41420895,15.00,14.41,15.40,4.96,77,65
41448873,15.00,15.05,15.43,4.96,77,65
41476882,15.00,14.81,15.51,4.96,77,65
41504861,15.00,14.65,15.52,4.96,77,65
41532871,15.00,14.94,15.55,4.96,77,65
41560849,15.00,15.28,15.59,4.96,77,65
41588859,15.00,14.90,15.58,4.95,77,65
41616837,15.00,14.68,15.59,4.96,77,65
41644847,15.00,15.20,15.65,4.95,77,65
41672825,15.00,14.88,15.62,4.96,77,65
41700835,15.00,15.27,15.63,4.95,77,65
41728814,15.00,14.95,15.68,4.95,77,65
41756823,15.00,14.76,15.66,4.95,77,65
41784802,15.00,14.65,15.70,4.95,77,65
41812811,15.00,14.58,15.70,4.95,77,65
41840803,15.00,14.50,15.68,4.95,77,65
41868799,15.00,14.47,15.73,4.95,77,65
41896778,15.00,14.46,15.73,4.95,77,65
41924787,15.00,14.46,15.67,4.95,77,65
41952766,15.00,14.47,15.69,4.96,77,65
41980775,15.00,14.46,15.68,4.96,77,65
42008754,15.00,14.43,15.72,4.96,77,65
42036763,15.00,14.79,15.77,4.96,77,65
42064742,15.00,15.01,15.75,4.97,77,65
42092751,15.00,14.74,15.78,4.96,76,64
42120730,15.00,14.61,15.76,4.96,77,65
42148739,15.00,14.55,15.70,4.96,77,65
42176718,15.00,14.51,15.71,4.95,77,65
42204727,15.00,14.45,15.70,4.95,77,65
42232706,15.00,14.43,15.73,4.96,77,65
42260716,15.00,14.43,15.79,4.95,77,65
42288694,15.00,14.45,15.79,4.96,77,65
42316703,15.00,14.46,15.83,4.96,77,65
42344682,15.00,15.01,15.82,4.95,77,65
42372692,15.00,14.78,15.76,4.95,77,65
42400670,15.00,15.00,15.76,4.96,77,65
42428680,15.00,14.83,15.76,4.95,77,65
42456658,15.00,14.73,15.78,4.96,77,65
42484668,15.00,15.19,15.83,4.95,77,65
42512646,15.00,15.36,15.81,4.95,77,65
42540656,15.00,15.04,15.85,4.95,77,65
42568634,15.00,14.89,15.81,4.95,77,65
42596644,15.00,14.78,15.82,4.94,77,65
42624623,15.00,14.67,15.85,4.95,77,65
42652632,15.00,14.60,15.83,4.95,77,65
42680611,15.00,14.59,15.86,4.95,77,65
42708623,15.00,14.57,15.85,4.95,77,65
42736599,15.00,14.57,15.79,4.95,77,65
42764608,15.00,15.01,15.80,4.94,77,65
42792587,15.00,14.79,15.78,4.95,77,65
42820596,15.00,14.69,15.81,4.95,77,65
42848575,15.00,14.66,15.86,4.95,77,65
42876592,15.00,14.62,15.79,4.95,77,65
42904563,15.00,14.57,15.79,4.95,77,65
42932572,15.00,14.55,15.79,4.95,77,65
42960565,15.00,14.56,15.81,4.95,77,65
42988560,15.00,15.01,15.85,4.95,77,65
43016539,15.00,14.80,15.84,4.95,77,65
43044548,15.00,14.66,15.87,4.95,77,65
43072527,15.00,14.63,15.86,4.95,77,65
43100536,15.00,15.22,15.93,4.95,77,65
43128515,15.00,14.94,15.93,4.95,77,65
43156524,15.00,14.75,15.89,4.95,77,65
43184504,15.00,14.67,15.90,4.95,77,65
43212518,15.00,14.64,15.87,4.95,77,65
43240491,15.00,15.06,15.80,4.95,77,65
43268501,15.00,15.20,15.81,4.95,77,65
43296480,15.00,15.88,16.11,4.95,77,65
43324489,15.00,15.36,16.00,4.95,77,65
43352468,15.00,15.66,15.97,4.94,77,65
43380490,15.00,15.20,15.85,4.94,77,65
43408456,15.00,15.22,15.84,4.96,77,65
43436465,15.00,14.96,15.81,4.95,77,65
43464443,15.00,14.84,15.82,4.96,77,65
43492453,15.00,14.70,15.86,4.95,77,65
43520432,15.00,15.03,15.84,4.95,77,65
43548441,15.00,14.82,15.88,4.95,77,65
43576420,15.00,14.75,15.87,4.96,77,65
43604429,15.00,14.68,15.80,4.95,77,65
43632408,15.00,14.95,15.85,4.95,77,65
43660417,15.00,14.77,15.84,4.95,77,65
43688396,15.00,14.73,15.87,4.95,77,65
43716405,15.00,14.67,15.86,4.95,77,65
43744384,15.00,14.58,15.80,4.95,77,65
43772393,15.00,14.53,15.80,4.95,77,65
43800372,15.00,14.54,15.78,4.95,77,65
43828381,15.00,14.59,15.80,4.95,77,65
43856360,15.00,14.58,15.85,4.95,77,65
43884383,15.00,14.88,15.79,4.95,77,65
43912348,15.00,14.74,15.80,4.97,77,65
43940357,15.00,14.70,15.78,4.95,77,64
43968336,15.00,14.64,15.79,4.96,77,65
43996346,15.00,14.57,15.82,4.95,77,65
44024324,15.00,14.55,15.80,4.95,77,65
44052334,15.00,14.56,15.83,4.95,77,65
44080312,15.00,14.56,15.82,4.95,77,65
44108322,15.00,15.12,15.75,4.95,77,65
44136300,15.00,14.88,15.75,4.95,77,65
44164310,15.00,15.08,15.75,4.95,77,65
44192289,15.00,14.87,15.78,4.95,77,65
44220303,15.00,15.25,15.82,4.95,77,65
44248276,15.00,14.96,15.81,4.95,77,65
44276286,15.00,14.80,15.85,4.94,77,65
44304265,15.00,14.69,15.85,4.95,77,65
44332274,15.00,15.26,15.78,4.95,77,65
44360253,15.00,14.97,15.84,4.95,77,65
44388262,15.00,14.82,15.82,4.95,77,65
44416241,15.00,15.69,15.86,4.95,77,65
44444250,15.00,15.90,15.85,4.95,77,65
44472229,15.00,15.35,15.78,4.95,77,65
44500238,15.00,15.60,15.78,4.95,77,65
44528217,15.00,15.78,15.76,4.95,77,65
44556226,15.00,15.25,15.79,4.95,77,65
44584205,15.00,14.97,15.83,4.95,77,65
44612214,15.00,14.82,15.81,4.94,77,65
44640193,15.00,14.72,15.85,4.95,77,65
44668202,15.00,14.64,15.83,4.95,77,65
44696212,15.00,14.58,15.77,4.95,77,65
44724202,15.00,14.57,15.82,4.95,77,65
44752169,15.00,14.58,15.81,4.95,77,65
44780178,15.00,15.16,16.04,4.99,77,65
44808188,15.00,14.87,15.94,4.98,76,64
44836166,15.00,14.71,15.84,4.97,76,64
44864176,15.00,14.66,15.82,4.96,76,64
44892155,15.00,14.64,15.77,4.96,77,65
44920164,15.00,14.60,15.68,4.96,77,65
44948143,15.00,14.58,15.68,4.95,77,65
44976152,15.00,14.56,15.68,4.95,77,65
45004131,15.00,15.00,16.64,4.95,77,65
45032140,15.00,15.24,16.33,4.94,77,65
45060119,15.00,14.95,16.09,4.95,77,65
45088128,15.00,15.42,16.00,4.95,77,65
45116107,15.00,15.10,15.91,4.95,77,65
45144116,15.00,14.86,15.81,4.95,77,65
45172095,15.00,15.03,15.80,4.95,77,65
45200104,15.00,14.86,15.77,4.95,77,65
45228083,15.00,14.76,15.79,4.95,77,65
45256092,15.00,14.65,15.83,4.95,77,65
45284071,15.00,15.02,16.07,4.96,77,65
45312080,15.00,14.83,15.99,4.96,77,65
45340059,15.00,14.75,15.92,4.96,77,65
45368069,15.00,14.72,16.85,4.95,77,65
45396047,15.00,14.98,16.46,4.95,77,65
45424056,15.00,14.80,16.18,4.95,77,65
45452049,15.00,16.28,16.07,5.00,77,65
45480045,15.00,15.96,15.96,4.98,76,64
45508036,15.00,15.79,15.82,4.97,76,64
45536033,15.00,15.28,15.78,4.96,76,64
45564012,15.00,15.38,15.75,4.96,77,65
45592021,15.00,15.07,15.69,4.96,77,65
45619999,15.00,14.85,15.70,4.95,77,65
45648009,15.00,15.07,15.70,4.95,77,65
45675988,15.00,15.18,15.74,4.95,77,65
45703997,15.00,14.95,15.79,4.95,77,65
45731975,15.00,14.78,15.78,4.95,77,65
45759985,15.00,14.67,15.82,4.95,77,65
45787977,15.00,15.06,16.74,4.95,77,65
45815973,15.00,14.85,16.37,4.95,77,65
45843952,15.00,14.72,16.18,4.95,77,65
45871961,15.00,15.22,16.01,4.95,77,65
45899940,15.00,14.96,15.97,4.95,77,65
45927949,15.00,14.79,15.92,4.95,77,65
45955928,15.00,14.70,15.84,4.95,77,65
45983950,15.00,14.61,15.84,4.95,77,65
46011916,15.00,14.58,15.81,4.97,77,65
46039925,15.00,14.59,15.82,4.96,77,64
46067904,15.00,15.09,15.84,4.96,77,64
46095913,15.00,14.85,15.81,4.96,77,65
46123892,15.00,14.71,15.83,4.95,77,65
46151914,15.00,14.66,15.79,4.95,77,65
46179880,15.00,14.62,15.82,4.96,77,65
46207889,15.00,14.58,15.85,4.95,77,65
46235882,15.00,14.56,15.82,4.95,77,65
46263878,15.00,15.01,15.85,4.95,77,65
46291856,15.00,14.82,15.83,4.95,77,65
46319866,15.00,14.68,15.77,4.95,77,65
46347844,15.00,15.60,15.79,4.96,77,65
46375854,15.00,15.77,15.78,4.95,77,65
46403832,15.00,15.27,15.81,4.95,77,65
46431842,15.00,14.97,15.85,4.95,77,65
46459820,15.00,14.79,15.83,4.95,77,65
46487830,15.00,15.25,15.86,4.95,77,65
46515808,15.00,14.97,15.82,4.95,77,65
46543818,15.00,14.78,15.82,4.95,77,65
46571797,15.00,15.00,15.85,4.95,77,65
46599806,15.00,14.84,15.83,4.95,77,65
46627785,15.00,14.76,15.86,4.99,77,65
46655794,15.00,14.65,15.85,4.97,76,64
46683773,15.00,14.56,15.76,4.96,76,64
46711782,15.00,14.57,15.75,4.95,77,65
46739761,15.00,14.61,15.74,4.96,77,65
46767770,15.00,14.59,15.77,4.95,77,65
46795749,15.00,14.53,15.83,4.95,77,65
46823758,15.00,14.49,15.82,4.95,77,65
46851737,15.00,14.54,15.86,4.95,77,65
46879746,15.00,15.03,15.86,4.97,77,65
46907725,15.00,15.34,15.79,4.96,77,64
46935734,15.00,15.32,15.82,4.96,77,65
46963713,15.00,15.98,15.80,4.95,77,65
46991722,15.00,15.44,15.84,4.95,77,65
47019701,15.00,15.05,15.83,4.95,77,65
47047710,15.00,14.83,15.76,4.94,77,65
47075689,15.00,14.71,15.77,4.95,77,65
47103698,15.00,14.67,15.77,4.95,77,65
47131677,15.00,14.63,15.80,4.95,77,65
47159687,15.00,14.92,15.86,4.95,77,65
47187665,15.00,14.78,15.85,4.95,77,65
47215675,15.00,14.72,15.89,4.96,77,65
47243653,15.00,14.66,15.84,4.96,77,65
47271663,15.00,14.99,15.85,4.95,77,65
47299642,15.00,14.78,15.88,4.95,77,65
47327651,15.00,14.71,15.86,4.95,77,65
47355630,15.00,14.67,15.89,4.95,77,65
47383639,15.00,14.61,15.88,4.94,77,65
47411618,15.00,14.56,15.81,4.95,77,65
47439627,15.00,14.86,15.87,4.95,77,65
47467606,15.00,14.75,15.84,4.95,77,65
47495615,15.00,14.68,15.89,4.95,77,65
47523594,15.00,15.04,15.89,4.95,77,65
47551603,15.00,15.28,16.27,4.95,77,65
47579596,15.00,14.99,16.15,4.95,77,65
47607591,15.00,14.81,16.04,4.95,77,65
47635570,15.00,15.27,16.01,4.95,77,65
47663579,15.00,15.36,15.96,4.95,77,65
47691558,15.00,15.05,15.86,4.95,77,65
47719575,15.00,14.85,15.91,4.98,77,65
47747546,15.00,14.69,15.88,4.97,76,64
47775555,15.00,16.35,15.88,4.96,76,64
47803534,15.00,16.11,16.18,4.95,77,65
47831544,15.00,15.49,15.98,4.95,77,65
47859522,15.00,15.09,15.90,4.95,77,65
47887531,15.00,14.86,15.85,4.95,77,65
47915510,15.00,15.12,15.85,4.95,77,65
47943520,15.00,14.88,15.89,4.95,77,65
47971498,15.00,15.43,15.87,4.95,77,65
47999508,15.00,15.62,15.90,4.95,77,65
48027487,15.00,15.19,15.85,4.96,77,65
48055496,15.00,14.91,15.85,4.95,77,65
48083474,15.00,14.74,15.89,4.95,77,65
48111484,15.00,15.32,15.86,4.95,77,65
48139462,15.00,15.04,15.89,4.95,77,65
48167472,15.00,14.83,15.88,4.95,77,65
48195481,15.00,14.68,15.82,4.95,77,65
48223460,15.00,14.63,15.87,4.95,77,65
48251439,15.00,14.62,15.86,4.95,77,65
48279448,15.00,15.19,15.90,4.95,77,65
48307457,15.00,15.50,15.89,4.94,77,65
48335436,15.00,15.09,15.83,4.95,77,65
48363445,15.00,14.89,15.89,4.95,77,65
48391424,15.00,15.24,15.88,5.00,77,65
48419433,15.00,14.94,15.91,4.98,76,64
48447412,15.00,14.74,15.88,4.97,76,64
48475421,15.00,14.68,15.80,4.95,77,64
48503400,15.00,15.07,15.79,4.96,77,65
48531410,15.00,14.86,15.76,4.96,77,65
48559388,15.00,14.70,15.78,4.95,77,65
48587398,15.00,14.95,15.84,4.95,77,65
48615376,15.00,15.45,15.89,4.95,77,65
48643386,15.00,15.11,15.90,4.95,77,65
48671364,15.00,14.86,15.85,4.95,77,65
48699374,15.00,15.69,15.86,4.95,77,65
48727352,15.00,15.26,15.90,4.95,77,65
48755362,15.00,14.98,15.88,4.95,77,65
48783341,15.00,14.78,15.92,4.95,77,65
48811350,15.00,14.67,15.88,4.95,77,65
48839329,15.00,14.63,15.88,4.95,77,65
48867338,15.00,14.61,15.91,4.95,77,65
48895317,15.00,15.02,15.88,4.95,77,65
48923326,15.00,14.81,15.92,4.95,77,65
48951318,15.00,14.71,15.88,4.95,77,65
48979314,15.00,14.67,15.89,4.97,77,65
49007293,15.00,14.60,15.92,4.97,76,64
49035302,15.00,15.00,15.86,4.95,77,64
49063281,15.00,15.27,15.88,4.95,77,65
49091290,15.00,14.99,15.86,4.95,77,65
49119269,15.00,14.82,15.80,4.96,77,65
49147281,15.00,14.70,15.86,4.95,77,65
49175257,15.00,14.61,15.86,4.95,77,65
49203266,15.00,14.93,15.89,4.95,77,65
49231245,15.00,14.81,15.88,4.96,77,65
49259254,15.00,14.69,15.81,4.96,77,64
49287233,15.00,15.05,15.81,4.96,77,65
49315242,15.00,15.29,15.80,4.95,77,65
49343221,15.00,14.99,15.83,4.95,77,65
49371230,15.00,15.44,15.88,4.95,77,65
49399209,15.00,15.68,15.82,4.95,77,65
49427219,15.00,15.61,16.02,4.95,77,65
49455197,15.00,15.19,15.93,4.95,77,65
49483207,15.00,14.93,15.91,4.94,77,65
49511186,15.00,15.30,15.93,4.95,77,65
49539195,15.00,15.44,15.86,4.95,77,65
49567174,15.00,15.09,15.86,4.95,77,65
49595183,15.00,14.86,15.85,4.95,77,65
49623162,15.00,15.33,15.86,4.95,77,65
49651171,15.00,15.04,15.90,4.95,77,65
49679150,15.00,14.87,15.88,4.96,77,65
49707159,15.00,14.74,15.91,4.96,77,65
49735138,15.00,14.64,15.87,5.00,77,65
49763147,15.00,14.58,15.87,4.98,76,64
49791126,15.00,14.55,15.89,4.97,76,64
49819135,15.00,14.55,15.84,4.96,76,64
49847114,15.00,14.92,15.85,4.95,77,65
49875123,15.00,14.78,15.83,4.95,77,65
49903102,15.00,14.69,15.77,4.95,77,65
49931125,15.00,14.62,15.84,4.95,77,65
49959090,15.00,14.56,15.83,4.96,77,65
49987100,15.00,14.58,15.87,4.95,77,64
50015078,15.00,14.60,15.85,4.96,77,65
50043087,15.00,14.58,15.79,4.95,77,65
50071066,15.00,14.53,15.80,4.95,77,65
50099075,15.00,15.48,16.61,4.95,77,65
50127054,15.00,15.75,16.33,4.95,77,65
50155064,15.00,15.29,16.19,4.95,77,65
50183042,15.00,14.97,16.01,4.95,77,65
50211052,15.00,15.76,16.58,4.95,77,65
50239030,15.00,15.29,16.27,4.94,77,65
50267040,15.00,15.01,16.11,4.95,77,65
50295019,15.00,15.42,16.06,4.95,77,65
50323028,15.00,15.03,15.94,4.95,77,65
50351006,15.00,14.83,15.91,4.96,77,65
50379016,15.00,14.76,15.88,4.95,77,65
50407007,15.00,14.68,15.93,4.97,77,65
50435004,15.00,14.59,16.73,4.96,76,64
50462983,15.00,15.53,16.32,4.96,77,64
50490992,15.00,15.17,16.12,5.01,77,65
50518971,15.00,14.93,15.97,4.99,76,64
50546980,15.00,14.73,15.90,4.97,76,64
50574959,15.00,14.65,15.88,4.96,76,64
50602968,15.00,15.00,15.82,4.95,77,64
50630947,15.00,14.84,15.82,4.95,77,65
50658956,15.00,14.71,15.82,4.95,77,65
50686935,15.00,14.61,15.75,4.95,77,65
50714944,15.00,14.59,15.77,4.95,77,65
50742923,15.00,15.13,15.87,4.96,77,65
50770932,15.00,14.89,15.87,4.96,77,64
50798911,15.00,15.15,15.89,4.96,77,65
50826920,15.00,15.35,15.83,4.95,77,65
50854899,15.00,15.03,15.82,4.95,77,65
50882908,15.00,14.84,15.83,4.95,77,65
50910887,15.00,14.71,15.85,4.95,77,65
50938896,15.00,15.62,15.90,4.95,77,65
50966889,15.00,15.19,15.83,4.96,77,65
50994884,15.00,14.93,15.85,4.95,77,65
51022877,15.00,15.29,15.83,4.95,77,65
51050873,15.00,15.00,15.86,4.95,77,65
51078864,15.00,14.83,15.91,4.98,77,65
51106872,15.00,14.69,15.84,4.97,76,64
51134839,15.00,14.61,15.83,4.96,77,64
51162849,15.00,15.18,15.80,4.95,77,65
51190828,15.00,15.49,15.82,4.95,77,65
51218837,15.00,15.11,15.87,4.95,77,65
51246815,15.00,14.88,15.86,4.96,77,65
51274825,15.00,14.74,15.90,4.95,77,64
51302817,15.00,14.64,15.84,4.96,77,65
51330813,15.00,14.58,15.85,4.95,77,65
51358792,15.00,15.03,16.31,4.95,77,65
51386801,15.00,14.87,16.12,4.95,77,65
51414780,15.00,14.78,16.07,4.96,77,65
51442789,15.00,14.68,15.99,4.95,77,65
51470768,15.00,14.59,15.89,4.96,77,65
51498777,15.00,14.55,15.93,4.95,77,65
51526756,15.00,14.57,15.89,4.96,77,65
51554765,15.00,14.56,15.93,4.96,77,65
51582744,15.00,15.15,15.93,4.95,77,65
51610753,15.00,14.89,15.88,4.95,77,65
51638732,15.00,14.82,15.93,4.95,77,65
51666741,15.00,14.73,15.91,4.95,77,65
51694751,15.00,15.18,15.95,4.95,77,65
51722730,15.00,14.90,15.91,4.95,77,65
51750708,15.00,14.76,15.91,4.95,77,65
51778717,15.00,14.70,15.94,4.95,77,65
51806727,15.00,14.64,15.93,4.95,77,65
51834706,15.00,14.57,15.97,4.95,77,65
51862715,15.00,14.54,15.92,4.95,77,65
51890693,15.00,14.55,15.92,4.95,77,65
51918703,15.00,14.56,15.95,4.94,77,65
51946695,15.00,15.06,15.89,4.95,77,65
51974691,15.00,15.16,15.89,4.95,77,65
52002670,15.00,14.95,15.89,4.95,77,65
52030679,15.00,15.20,15.90,4.95,77,65
52058658,15.00,14.94,15.95,4.96,77,65
52086680,15.00,14.74,15.88,4.97,77,65
52114646,15.00,14.63,15.87,4.96,76,64
52142655,0.00,15.22,16.39,4.96,77,64

